 4.83920917e-01 6.12811052e-01 1.29957653e-03
 4.87163090e-01 6.16825595e-01 1.29959004e-03
 4.90989258e-01 6.21561771e-01 1.29940793e-03
 4.94890016e-01 6.26388764e-01 1.29886180e-03
 4.97684105e-01 6.29844240e-01 1.29937820e-03
 5.00462423e-01 6.33279559e-01 1.29958058e-03
 5.03705987e-01 6.37289156e-01 1.29959228e-03
 5.07531355e-01 6.42016461e-01 1.29942814e-03
 5.11430615e-01 6.46833533e-01 1.29893776e-03
 5.14226878e-01 6.50286009e-01 1.29940060e-03
 5.17007425e-01 6.53718395e-01 1.29958259e-03
 5.20252136e-01 6.57722750e-01 1.29959281e-03
 5.24076987e-01 6.62441549e-01 1.29944389e-03
 5.27975198e-01 6.67249282e-01 1.29900034e-03
 5.30773201e-01 6.70698211e-01 1.29941824e-03
 5.33555529e-01 6.74127108e-01 1.29958298e-03
 5.36801199e-01 6.78125993e-01 1.29959197e-03
 5.40625742e-01 6.82836561e-01 1.29945609e-03
 5.44523241e-01 6.87635391e-01 1.29905242e-03
 5.47322647e-01 6.91080355e-01 1.29943211e-03
 5.50106410e-01 6.94505335e-01 1.29958207e-03
 5.53352892e-01 6.98498576e-01 1.29959001e-03
 5.57177285e-01 7.03201122e-01 1.29946544e-03
 5.61074324e-01 7.07991379e-01 1.29909612e-03
 5.63874872e-01 7.11432054e-01 1.29944292e-03
 5.66659800e-01 7.14852788e-01 1.29958008e-03
 5.69906979e-01 7.18840248e-01 1.29958714e-03
 5.73731338e-01 7.23534928e-01 1.29947245e-03
 5.77628104e-01 7.28316861e-01 1.29913304e-03
 5.80429590e-01 7.31752997e-01 1.29945123e-03
 5.83215475e-01 7.35169229e-01 1.29957721e-03
 5.86463256e-01 7.39150802e-01 1.29958350e-03
 5.90287667e-01 7.43837734e-01 1.29947753e-03
 5.94184301e-01 7.48611533e-01 1.29916440e-03
 5.96986565e-01 7.52042934e-01 1.29945748e-03
 5.99773241e-01 7.55454467e-01 1.29957360e-03
 6.03021550e-01 7.59430068e-01 1.29957922e-03
 6.06846074e-01 7.64109342e-01 1.29948099e-03
 6.10742682e-01 7.68875149e-01 1.29919113e-03
 6.13545596e-01 7.72301664e-01 1.29946201e-03
 6.16332934e-01 7.75708342e-01 1.29956937e-03
 6.19581710e-01 7.79677906e-01 1.29957441e-03
 6.23406393e-01 7.84349587e-01 1.29948309e-03
 6.27303051e-01 7.89107512e-01 1.29921400e-03
 6.30106516e-01 7.92529023e-01 1.29946508e-03
 6.32894411e-01 7.95930726e-01 1.29956462e-03
 6.36143604e-01 7.99894199e-01 1.29956914e-03
 6.39968477e-01 8.04558338e-01 1.29948404e-03
 6.43865241e-01 8.09308465e-01 1.29923359e-03
 6.46669177e-01 8.12724877e-01 1.29946692e-03
 6.49457549e-01 8.16121511e-01 1.29955942e-03
 6.52707117e-01 8.20078852e-01 1.29956348e-03
 6.56532201e-01 8.24735487e-01 1.29948400e-03
 6.60429113e-01 8.29477878e-01 1.29925039e-03
 6.63233455e-01 8.32889121e-01 1.29946770e-03
 6.66022238e-01 8.36280612e-01 1.29955383e-03
 6.69272148e-01 8.40231788e-01 1.29955748e-03
 6.73097456e-01 8.44880947e-01 1.29948312e-03
 6.76994544e-01 8.49615651e-01 1.29926479e-03
 6.79799242e-01 8.53021667e-01 1.29946757e-03
 6.82588383e-01 8.56407959e-01 1.29954792e-03
 6.85838607e-01 8.60352945e-01 1.29955119e-03
 6.89664147e-01 8.64994649e-01 1.29948149e-03
 6.93561431e-01 8.69721703e-01 1.29927712e-03
 6.96366444e-01 8.73122448e-01 1.29946665e-03
 6.99155901e-01 8.76503497e-01 1.29954172e-03
 7.02406413e-01 8.80442272e-01 1.29954465e-03
 7.06232190e-01 8.85076538e-01 1.29947923e-03
 7.10129682e-01 8.89795970e-01 1.29928765e-03
 7.12934976e-01 8.93191412e-01 1.29946504e-03
 7.15724716e-01 8.96567184e-01 1.29953527e-03
 7.18975497e-01 9.00499732e-01 1.29953790e-03
 7.22801511e-01 9.05126574e-01 1.29947642e-03
 7.26699221e-01 9.09838406e-01 1.29929661e-03
 7.29504769e-01 9.13228518e-01 1.29946284e-03
 7.32294763e-01 9.16598987e-01 1.29952861e-03
 7.35545795e-01 9.20525298e-01 1.29953095e-03
 7.39372046e-01 9.25144724e-01 1.29947311e-03
 7.43269977e-01 9.29848976e-01 1.29930418e-03
 7.46075758e-01 9.33233738e-01 1.29946011e-03
 7.48865984e-01 9.36598884e-01 1.29952175e-03
 7.52117253e-01 9.40518949e-01 1.29952384e-03
 7.55943738e-01 9.45130970e-01 1.29946937e-03
 7.59841892e-01 9.49827655e-01 1.29931054e-03
 7.62647887e-01 9.53207053e-01 1.29945691e-03
 7.65438327e-01 9.56566862e-01 1.29951473e-03
 7.68689821e-01 9.60480676e-01 1.29951657e-03
 7.72516536e-01 9.65085299e-01 1.29946525e-03
 7.76414914e-01 9.69774429e-01 1.29931583e-03
 7.79221108e-01 9.73148453e-01 1.29945330e-03
 7.82011747e-01 9.76502915e-01 1.29950756e-03
 7.85263454e-01 9.80410474e-01 1.29950919e-03
 7.89090396e-01 9.85007705e-01 1.29946080e-03
 7.92988996e-01 9.89689291e-01 1.29932016e-03
 7.95795377e-01 9.93057935e-01 1.29944933e-03
 7.98586204e-01 9.96407043e-01 1.29950026e-03
 8.01838115e-01 1.00030835e+00 1.29950168e-03
 8.05665280e-01 1.00489819e+00 1.29945605e-03
 8.09564099e-01 1.00957224e+00 1.29932363e-03
 8.12370658e-01 1.01293550e+00 1.29944504e-03
 8.15161661e-01 1.01627925e+00 1.29949285e-03
 8.18413769e-01 1.02017430e+00 1.29949408e-03
 8.22241152e-01 1.02475677e+00 1.29945103e-03
 8.26140188e-01 1.02942329e+00 1.29932636e-03
 8.28946916e-01 1.03278116e+00 1.29944046e-03
 8.31738088e-01 1.03611955e+00 1.29948534e-03
 8.34990386e-01 1.04000835e+00 1.29948639e-03
 8.38817983e-01 1.04458344e+00 1.29944577e-03
 8.42717233e-01 1.04924245e+00 1.29932840e-03
 8.45524124e-01 1.05259494e+00 1.29943562e-03
 8.48315458e-01 1.05592797e+00 1.29947774e-03
 8.51567939e-01 1.05981051e+00 1.29947862e-03
 8.55395746e-01 1.06437824e+00 1.29944031e-03
 8.59295208e-01 1.06902974e+00 1.29932983e-03
 8.62102256e-01 1.07237684e+00 1.29943055e-03
 8.64893746e-01 1.07570451e+00 1.29947006e-03
 8.68146407e-01 1.07958080e+00 1.29947078e-03
 8.71974420e-01 1.08414117e+00 1.29943466e-03
 8.75874090e-01 1.08878518e+00 1.29933073e-03
 8.78681290e-01 1.09212689e+00 1.29942528e-03
 8.81472932e-01 1.09544921e+00 1.29946231e-03
 8.84725768e-01 1.09931926e+00 1.29946289e-03
 8.88553985e-01 1.10387228e+00 1.29942883e-03
 8.92453860e-01 1.10850879e+00 1.29933113e-03
 8.95261209e-01 1.11184513e+00 1.29941983e-03
 8.98052999e-01 1.11516209e+00 1.29945450e-03
 9.01306007e-01 1.11902590e+00 1.29945494e-03
 9.05134424e-01 1.12357158e+00 1.29942286e-03
 9.09034501e-01 1.12820061e+00 1.29933109e-03
 9.11841997e-01 1.13153157e+00 1.29941421e-03
 9.14633933e-01 1.13484319e+00 1.29944664e-03
 9.17887109e-01 1.13870077e+00 1.29944694e-03
 9.21715724e-01 1.14323912e+00 1.29941676e-03
 9.25616002e-01 1.14786067e+00 1.29933066e-03
 9.28423642e-01 1.15118627e+00 1.29940845e-03
 9.31215720e-01 1.15449255e+00 1.29943873e-03
 9.34469064e-01 1.15834390e+00 1.29943890e-03
 9.38297874e-01 1.16287492e+00 1.29941053e-03
 9.42198351e-01 1.16748901e+00 1.29932988e-03
 9.45006133e-01 1.17080924e+00 1.29940255e-03
 9.47798353e-01 1.17411019e+00 1.29943078e-03
 9.51051862e-01 1.17795533e+00 1.29943083e-03
 9.54880866e-01 1.18247903e+00 1.29940420e-03
 9.58781539e-01 1.18708567e+00 1.29932878e-03
 9.61589463e-01 1.19040055e+00 1.29939654e-03
 9.64381824e-01 1.19369616e+00 1.29942279e-03
 9.67635496e-01 1.19753510e+00 1.29942273e-03
 9.71464693e-01 1.20205150e+00 1.29939778e-03
 9.75365562e-01 1.20665069e+00 1.29932739e-03
 9.78173627e-01 1.20996022e+00 1.29939043e-03
 9.80966128e-01 1.21325051e+00 1.29941477e-03
 9.84219963e-01 1.21708325e+00 1.29941460e-03
 9.88049352e-01 1.22159235e+00 1.29939127e-03
 9.91950416e-01 1.22618411e+00 1.29932575e-03
 9.94758621e-01 1.22948830e+00 1.29938423e-03
 9.97551262e-01 1.23277328e+00 1.29940673e-03
 1.00080526e+00 1.23659983e+00 1.29940646e-03
 1.00463484e+00 1.24110165e+00 1.29938469e-03
 1.00853610e+00 1.24568599e+00 1.29932389e-03
 1.01134445e+00 1.24898484e+00 1.29937795e-03
 1.01413723e+00 1.25226453e+00 1.29939867e-03
 1.01739139e+00 1.25608489e+00 1.29939829e-03
 1.02122116e+00 1.26057944e+00 1.29937804e-03
 1.02512261e+00 1.26515637e+00 1.29932183e-03
 1.02793110e+00 1.26844990e+00 1.29937160e-03
 1.03072402e+00 1.27172429e+00 1.29939058e-03
 1.03397835e+00 1.27553848e+00 1.29939011e-03
 1.03780831e+00 1.28002577e+00 1.29937134e-03
 1.04170996e+00 1.28459531e+00 1.29931959e-03
 1.04451859e+00 1.28788353e+00 1.29936519e-03
 1.04731165e+00 1.29115263e+00 1.29938249e-03
 1.05056614e+00 1.29496066e+00 1.29938192e-03
 1.05439630e+00 1.29944070e+00 1.29936460e-03
 1.05829815e+00 1.30400285e+00 1.29931720e-03
 1.06110692e+00 1.30728577e+00 1.29935873e-03
 1.06390013e+00 1.31054960e+00 1.29937438e-03
 1.06715478e+00 1.31435149e+00 1.29937372e-03
 1.07098513e+00 1.31882429e+00 1.29935781e-03
 1.07488718e+00 1.32337907e+00 1.29931468e-03
 1.07769610e+00 1.32665669e+00 1.29935222e-03
 1.08048945e+00 1.32991526e+00 1.29936627e-03
 1.08374427e+00 1.33371101e+00 1.29936551e-03
 1.08757482e+00 1.33817659e+00 1.29935100e-03
 1.09147706e+00 1.34272401e+00 1.29931205e-03
 1.09428613e+00 1.34599636e+00 1.29934568e-03
 1.09707963e+00 1.34924966e+00 1.29935815e-03
 1.10033462e+00 1.35303929e+00 1.29935731e-03
 1.10416537e+00 1.35749767e+00 1.29934415e-03
 1.10806782e+00 1.36203775e+00 1.29930933e-03
 1.11087703e+00 1.36530482e+00 1.29933912e-03
 1.11367068e+00 1.36855288e+00 1.29935003e-03
 1.11692585e+00 1.37233640e+00 1.29934910e-03
 1.12075679e+00 1.37678758e+00 1.29933730e-03
 1.12465945e+00 1.38132034e+00 1.29930654e-03
 1.12746882e+00 1.38458215e+00 1.29933254e-03
 1.13026262e+00 1.38782498e+00 1.29934191e-03
 1.13351796e+00 1.39160240e+00 1.29934090e-03
 1.13734911e+00 1.39604640e+00 1.29933043e-03
 1.14125198e+00 1.40057185e+00 1.29930370e-03
 1.14406150e+00 1.40382841e+00 1.29932594e-03
 1.14685546e+00 1.40706603e+00 1.29933380e-03
 1.15011098e+00 1.41083736e+00 1.29933270e-03
 1.15394234e+00 1.41527420e+00 1.29932355e-03
 1.15784542e+00 1.41979235e+00 1.29930082e-03
 1.16065511e+00 1.42304368e+00 1.29931934e-03
 1.16344922e+00 1.42627609e+00 1.29932569e-03
 1.16670493e+00 1.43004135e+00 1.29932451e-03
 1.17053650e+00 1.43447105e+00 1.29931668e-03
 1.17443980e+00 1.43898192e+00 1.29929793e-03
 1.17724965e+00 1.44222802e+00 1.29931275e-03
 1.18004393e+00 1.44545524e+00 1.29931759e-03
 1.18329982e+00 1.44921445e+00 1.29931633e-03
 1.18713161e+00 1.45363701e+00 1.29930982e-03
 1.19103513e+00 1.45814062e+00 1.29929505e-03
 1.19384516e+00 1.46138152e+00 1.29930617e-03
 1.19663961e+00 1.46460355e+00 1.29930951e-03
 1.19989569e+00 1.46835672e+00 1.29930817e-03
 1.20372771e+00 1.47277218e+00 1.29930297e-03
 1.20763146e+00 1.47726855e+00 1.29929219e-03
 1.21044166e+00 1.48050425e+00 1.29929961e-03
 1.21323628e+00 1.48372112e+00 1.29930145e-03
 1.21649257e+00 1.48746827e+00 1.29930002e-03
 1.22032481e+00 1.49187663e+00 1.29929615e-03
 1.22422880e+00 1.49636577e+00 1.29928937e-03
 1.22703918e+00 1.49959629e+00 1.29929307e-03
 1.22983399e+00 1.50280801e+00 1.29929340e-03
 1.23309048e+00 1.50654915e+00 1.29929190e-03
 1.23692296e+00 1.51095044e+00 1.29928935e-03
 1.24082719e+00 1.51543238e+00 1.29928662e-03
 1.24363776e+00 1.51865774e+00 1.29928657e-03
 1.24643275e+00 1.52186433e+00 1.29928538e-03
 1.24968946e+00 1.52559948e+00 1.29928379e-03
 1.25352219e+00 1.52999371e+00 1.29928260e-03
 1.25742667e+00 1.53446847e+00 1.29928396e-03
 1.26023744e+00 1.53768868e+00 1.29928012e-03
 1.26303263e+00 1.54089015e+00 1.29927738e-03
 1.26628955e+00 1.54461933e+00 1.29927572e-03
 1.27012254e+00 1.54900653e+00 1.29927589e-03
 1.27402728e+00 1.55347413e+00 1.29928141e-03
 1.27683825e+00 1.55668922e+00 1.29927372e-03
 1.27963365e+00 1.55988558e+00 1.29926941e-03
 1.28289081e+00 1.56360881e+00 1.29926767e-03
 1.28672406e+00 1.56798901e+00 1.29926924e-03
 1.29062908e+00 1.57244946e+00 1.29927900e-03
 1.29344026e+00 1.57565944e+00 1.29926738e-03
 1.29623587e+00 1.57885072e+00 1.29926148e-03
 1.29949327e+00 1.58256802e+00 1.29925965e-03
 1.30332680e+00 1.58694123e+00 1.29926265e-03
 1.30723210e+00 1.59139458e+00 1.29927676e-03
 1.31004351e+00 1.59459947e+00 1.29926113e-03
 1.31283934e+00 1.59778569e+00 1.29925359e-03
 1.31609699e+00 1.60149708e+00 1.29925167e-03
 1.31993081e+00 1.60586333e+00 1.29925614e-03
 1.32383642e+00 1.61030959e+00 1.29927472e-03
 1.32664806e+00 1.61350941e+00 1.29925496e-03
 1.32944413e+00 1.61669059e+00 1.29924574e-03
 1.33270205e+00 1.62039610e+00 1.29924374e-03
 1.33653618e+00 1.62475541e+00 1.29924972e-03
 1.34044209e+00 1.62919461e+00 1.29927292e-03
 1.34325399e+00 1.63238939e+00 1.29924890e-03
 1.34605031e+00 1.63556555e+00 1.29923794e-03
 1.34930851e+00 1.63926520e+00 1.29923585e-03
 1.35314296e+00 1.64361761e+00 1.29924341e-03
 1.35704921e+00 1.64804978e+00 1.29927140e-03
 1.35986137e+00 1.65123954e+00 1.29924297e-03
 1.36265795e+00 1.65441071e+00 1.29923020e-03
 1.36591645e+00 1.65810453e+00 1.29922802e-03
 1.36975124e+00 1.66245007e+00 1.29923721e-03
 1.37365784e+00 1.66687524e+00 1.29927021e-03
 1.37647029e+00 1.67006000e+00 1.29923717e-03
 1.37926715e+00 1.67322621e+00 1.29922252e-03
 1.38252597e+00 1.67691423e+00 1.29922025e-03
 1.38636112e+00 1.68125293e+00 1.29923116e-03
 1.39026809e+00 1.68567115e+00 1.29926940e-03
 1.39308084e+00 1.68885094e+00 1.29923154e-03
 1.39587801e+00 1.69201221e+00 1.29921492e-03
 1.39913717e+00 1.69569447e+00 1.29921255e-03
 1.40297270e+00 1.70002637e+00 1.29922527e-03
 1.40688008e+00 1.70443766e+00 1.29926904e-03
 1.40969315e+00 1.70761253e+00 1.29922611e-03
 1.41249065e+00 1.71076889e+00 1.29920740e-03
 1.41575017e+00 1.71444542e+00 1.29920493e-03
 1.41958612e+00 1.71877056e+00 1.29921957e-03
 1.42349392e+00 1.72317497e+00 1.29926920e-03
 1.42630735e+00 1.72634495e+00 1.29922089e-03
 1.42910519e+00 1.72949645e+00 1.29919998e-03
 1.43236511e+00 1.73316728e+00 1.29919741e-03
 1.43620151e+00 1.73748571e+00 1.29921408e-03
 1.44010977e+00 1.74188329e+00 1.29926999e-03
 1.44292358e+00 1.74504842e+00 1.29921595e-03
 1.44572181e+00 1.74819509e+00 1.29919267e-03
 1.44898215e+00 1.75186028e+00 1.29918999e-03
 1.45281903e+00 1.75617205e+00 1.29920886e-03
 1.45672780e+00 1.76056285e+00 1.29927151e-03
 1.45954204e+00 1.76372317e+00 1.29921131e-03
 1.46234068e+00 1.76686507e+00 1.29918549e-03
 1.46560149e+00 1.77052467e+00 1.29918269e-03
 1.46943890e+00 1.77482984e+00 1.29920395e-03
 1.47334821e+00 1.77921392e+00 1.29927391e-03
 1.47616291e+00 1.78236949e+00 1.29920704e-03
 1.47896202e+00 1.78550667e+00 1.29917847e-03
 1.48222334e+00 1.78916074e+00 1.29917555e-03
 1.48606133e+00 1.79345937e+00 1.29919940e-03
 1.48997125e+00 1.79783680e+00 1.29927737e-03
 1.49278646e+00 1.80098769e+00 1.29920322e-03
 1.49558608e+00 1.80412021e+00 1.29917164e-03
 1.49884797e+00 1.80776882e+00 1.29916858e-03
 1.50268660e+00 1.81206098e+00 1.29919529e-03
 1.50659719e+00 1.81643185e+00 1.29928209e-03
 1.50941298e+00 1.81957814e+00 1.29919993e-03
 1.51221317e+00 1.82270607e+00 1.29916503e-03
 1.51547570e+00 1.82634930e+00 1.29916183e-03
 1.51931505e+00 1.83063510e+00 1.29919172e-03
 1.52322639e+00 1.83499950e+00 1.29928839e-03
 1.52604283e+00 1.83814127e+00 1.29919729e-03
 1.52884368e+00 1.84126471e+00 1.29915869e-03
 1.53210692e+00 1.84490266e+00 1.29915533e-03
 1.53594708e+00 1.84918220e+00 1.29918882e-03
 1.53985927e+00 1.85354025e+00 1.29929662e-03
 1.54267646e+00 1.85667762e+00 1.29919548e-03
 1.54547805e+00 1.85979668e+00 1.29915269e-03
 1.54874211e+00 1.86342946e+00 1.29914916e-03
 1.55258320e+00 1.86770288e+00 1.29918675e-03
 1.55649637e+00 1.87205473e+00 1.29930731e-03
 1.55931442e+00 1.87518783e+00 1.29919470e-03
 1.56211688e+00 1.87830265e+00 1.29914711e-03
 1.56538189e+00 1.88193042e+00 1.29914340e-03
 1.56922404e+00 1.88619788e+00 1.29918575e-03
 1.57313835e+00 1.89054370e+00 1.29932115e-03
 1.57595743e+00 1.89367272e+00 1.29919524e-03
 1.57876091e+00 1.89678347e+00 1.29914209e-03
 1.58202703e+00 1.90040642e+00 1.29913817e-03
 1.58587045e+00 1.90466814e+00 1.29918614e-03
 1.58978609e+00 1.90900817e+00 1.29933913e-03
 1.59260640e+00 1.91213333e+00 1.29919755e-03
 1.59541111e+00 1.91524025e+00 1.29913779e-03
 1.59867858e+00 1.91885863e+00 1.29913365e-03
 1.60252349e+00 1.92311489e+00 1.29918839e-03
 1.60644076e+00 1.92744943e+00 1.29936271e-03
 1.60926258e+00 1.93057106e+00 1.29920224e-03
 1.61206879e+00 1.93367446e+00 1.29913448e-03
 1.61533791e+00 1.93728861e+00 1.29913010e-03
 1.61918467e+00 1.94153978e+00 1.29919324e-03
 1.62310394e+00 1.94586926e+00 1.29939412e-03
 1.62592767e+00 1.94898780e+00 1.29921030e-03
 1.62873580e+00 1.95208813e+00 1.29913258e-03
